Вектор Мощи,Скорость перехода через портал,Приток Силы Потока,Ритм магического ядра,Поток Энергий,Сила Левого Потока,Сила Правого Потока,Пламя Стихий,Приток давления Выдоха Истока,Давление выдоха Истока,Печать Чародея,Эмульсия Истока,Дыхание Истока,Тип Вектора Мощи
5.14,7.7166,21633.243,201.5139002928432,8486.761,175.286,175.286,721.037,2.081,11.169,25.856,0.512,0.962,2
1.138,1.54332,7049.254,142.19392892874026,6659.3,7.968,7.968,646.822,1.324,7.169,13.478,0.313,0.98,0
6.175,9.25992,29762.158,241.57077742243987,8794.159,246.023,246.023,764.671,2.513,13.268,33.769,0.669,0.993,2
3.144,4.6299600000000005,8378.196,145.2203298516984,7098.238,60.349,60.349,591.219,1.39,7.515,12.508,0.248,0.966,1
3.144,4.6299600000000005,8379.964,145.2213770492496,7137.71,60.366,60.366,585.92,1.388,7.44,12.275,0.243,0.96,1
9.3,13.88988,72757.541,372.8403414970972,9735.804,644.991,644.991,1073.0,4.542,23.026,89.567,1.773,0.987,3
6.175,9.25992,29792.823,241.6291063260415,8827.994,246.234,246.234,790.46,2.502,13.285,35.165,0.696,0.956,2
4.161,6.17328,14718.334,162.0484803401624,7721.232,113.73,113.73,629.1,1.664,8.922,16.714,0.331,0.994,1
7.148,10.80324,38997.376,280.44526379698044,9121.685,332.27,332.27,831.257,2.979,15.682,44.507,0.881,0.977,3
1.138,12.34656,5916.912,146.32889317939512,6707.393,10.276,10.276,601.447,1.301,6.974,0.0,0.249,0.977,0
6.175,9.25992,29793.701,241.6226137012241,8829.35,246.244,246.244,767.31,2.502,13.106,33.757,0.668,0.969,2
1.138,1.54332,6425.6,139.58850142136313,6654.459,6.67,6.67,656.018,1.299,7.117,26.645,0.321,0.962,0
6.175,12.34656,29791.491,241.6307818421234,8820.744,246.201,246.201,756.979,2.505,13.077,33.173,0.657,0.981,2
5.14,12.34656,21631.301,201.5163088472109,8486.88,175.302,175.302,696.371,2.081,11.001,24.533,0.486,0.978,2
2.088,3.08664,3508.256,141.1185617634165,6825.439,22.894,22.894,532.336,1.217,6.557,19.896,0.175,0.959,0
9.3,13.88988,72760.807,372.8426453317099,9763.048,645.05,645.05,1100.639,4.514,22.896,91.533,1.812,0.963,3
1.138,1.54332,1711.128,138.17447056798238,6627.465,5.747,5.747,498.4,1.148,6.147,25.508,0.148,0.99,0
3.144,4.6299600000000005,8376.054,145.21896849488186,7069.443,60.32,60.32,566.301,1.391,7.422,11.516,0.228,0.996,1
5.14,7.7166,21639.17,201.5169371657417,8510.27,175.307,175.307,713.337,2.074,10.994,25.342,0.502,0.951,2
8.206,12.34656,50993.821,323.3211967343984,9306.774,438.055,438.055,914.52,3.586,18.405,59.663,1.181,0.981,3
7.148,10.80324,38987.489,280.44798651061353,9130.614,332.225,332.225,824.68,2.967,15.472,43.865,0.869,0.97,3
6.175,12.34656,29760.421,241.569101906358,8775.988,245.959,245.959,773.31,2.52,13.433,34.399,0.681,1.0,2
9.3,13.88988,72763.875,372.84316893048543,9752.066,644.739,644.739,1081.447,4.524,22.843,89.983,1.781,0.976,3
2.088,3.08664,6600.786,145.11561009657876,6806.534,29.936,29.936,590.725,1.325,7.113,3.235,0.244,0.984,0
5.14,7.7166,21629.763,201.51306253480223,8474.567,175.27,175.27,720.209,2.085,11.229,25.868,0.512,0.971,2
8.206,12.34656,50992.377,323.3117719564376,9304.908,437.967,437.967,935.722,3.592,18.687,61.451,1.217,0.973,3
4.161,6.17328,14719.275,162.0485850599175,7729.212,113.748,113.748,638.252,1.663,8.967,17.127,0.339,0.985,1
7.148,10.80324,38980.639,280.44767235134816,9134.936,332.189,332.189,842.659,2.961,15.537,45.005,0.891,0.954,3
5.14,7.7166,21632.487,201.5133766940676,8483.034,175.255,175.255,721.945,2.082,11.195,25.921,0.513,0.964,2
1.138,1.54332,1144.456,144.34780485204143,6673.349,9.059,9.059,460.73,1.133,6.036,0.0,0.084,0.985,0
3.144,4.6299600000000005,8379.194,145.220853450474,7124.434,60.362,60.362,580.758,1.388,7.43,12.074,0.239,0.968,1
6.175,9.25992,29794.58,241.62303258024457,8834.58,246.315,246.315,793.671,2.499,13.273,35.321,0.699,0.95,2
4.161,6.17328,14721.892,162.04963225746872,7766.623,113.777,113.777,643.269,1.66,8.935,17.314,0.343,0.97,1
6.175,9.25992,29793.694,241.6232420197548,8829.402,246.291,246.291,768.892,2.502,13.118,33.853,0.67,0.968,2
4.161,6.17328,14721.187,162.04931809820337,7755.621,113.751,113.751,642.325,1.661,8.948,17.283,0.342,0.974,1
3.144,12.34656,8377.077,145.21970153316772,7081.406,60.336,60.336,582.645,1.39,7.492,12.174,0.241,0.978,1
8.206,12.34656,50987.458,323.2938648783121,9299.333,437.891,437.891,930.792,3.599,18.739,61.193,1.211,0.982,3
6.175,9.25992,29796.529,241.6161210764067,8840.449,246.318,246.318,778.925,2.497,13.133,34.401,0.681,0.955,2
8.206,12.34656,50993.175,323.3173221034589,9299.595,437.947,437.947,904.325,3.596,18.436,59.023,1.168,0.995,3
4.161,6.17328,14722.79,162.04984169697894,7776.307,113.763,113.763,647.775,1.659,8.948,17.508,0.347,0.964,1
3.144,4.6299600000000005,8376.865,145.21959681341258,7069.088,60.331,60.331,594.633,1.391,7.569,12.661,0.251,0.971,1
7.148,10.80324,38975.494,280.44735819208285,9141.495,332.06,332.06,836.228,2.952,15.372,44.428,0.88,0.95,3
4.161,6.17328,14722.01,162.04931809820337,7760.399,113.763,113.763,654.892,1.66,9.021,17.85,0.353,0.964,1
8.206,12.34656,50992.97,323.3165890651731,9300.736,438.02,438.02,899.573,3.594,18.359,58.6,1.16,0.996,3
1.138,1.54332,1916.13,145.43898470038826,6656.924,9.639,9.639,479.8,1.165,6.212,1.359,0.109,0.997,0
4.161,6.17328,14720.905,162.04900393893797,7746.039,113.752,113.752,648.067,1.662,9.002,17.557,0.348,0.973,1
9.3,13.88988,72774.973,372.845368045343,9759.007,645.074,645.074,1060.998,4.513,22.452,87.843,1.739,0.982,3
3.144,4.6299600000000005,8380.118,145.22148176900473,7139.248,60.365,60.365,590.131,1.388,7.46,12.442,0.246,0.956,1
2.088,3.08664,5766.604,141.22893638531258,6822.632,23.149,23.149,602.31,1.288,6.996,22.594,0.259,0.954,0
6.175,9.25992,29762.666,241.5641800778673,8805.374,245.955,245.955,760.707,2.509,13.178,33.464,0.663,0.988,2
8.206,12.34656,50994.27,323.32580440362364,9321.299,438.003,438.003,921.624,3.564,18.185,59.832,1.185,0.96,3
6.175,9.25992,29791.785,241.6302582433478,8821.814,246.267,246.267,759.035,2.505,13.086,33.293,0.659,0.979,2
2.088,3.08664,3096.25,141.69933752531009,6858.732,23.881,23.881,512.543,1.204,6.424,16.318,0.151,0.956,0
2.088,3.08664,2899.894,142.27225930556975,6837.879,24.862,24.862,505.815,1.199,6.42,12.727,0.14,0.961,0
9.3,13.88988,72777.603,372.8466246824044,9777.127,644.98,644.98,1082.73,4.492,22.387,89.454,1.771,0.964,3
3.144,4.6299600000000005,8376.59,145.21938737390235,7065.243,60.329,60.329,591.198,1.391,7.556,12.526,0.248,0.975,1
1.138,1.54332,7174.992,143.3387252917084,6694.711,8.608,8.608,641.372,1.33,7.146,7.353,0.305,0.976,0
5.14,7.7166,21627.08,201.5143191718637,8470.439,175.27,175.27,703.202,2.087,11.135,24.974,0.494,0.985,2
1.138,1.54332,253.547,140.28624914972542,6717.352,7.0,7.0,453.57,1.093,5.832,10.216,0.078,0.952,0
8.206,12.34656,50994.063,323.32287225048026,9310.078,438.106,438.106,918.524,3.581,18.383,59.899,1.186,0.975,3
1.138,1.54332,334.565,141.07908241573634,6664.292,7.401,7.401,458.299,1.097,5.925,7.992,0.08,0.962,0
7.148,10.80324,38976.773,280.447462911838,9140.498,332.045,332.045,833.153,2.954,15.366,44.239,0.876,0.953,3
5.14,12.34656,21632.316,201.5148427706393,8486.397,175.283,175.283,710.517,2.081,11.1,25.297,0.501,0.969,2
4.161,6.17328,14722.519,162.04984169697894,7775.717,113.78,113.78,645.098,1.659,8.931,17.387,0.344,0.966,1
9.3,13.88988,72757.591,372.83981789832166,9727.193,644.981,644.981,1059.655,4.551,23.009,88.487,1.752,0.997,3
9.3,13.88988,72778.832,372.8483001984863,9784.201,645.171,645.171,1086.758,4.483,22.302,89.647,1.775,0.959,3
7.148,10.80324,38993.624,280.4467298735521,9125.196,332.341,332.341,825.764,2.974,15.576,44.054,0.872,0.976,3
5.14,7.7166,21638.69,201.51777492378267,8510.835,175.344,175.344,704.99,2.074,10.935,24.893,0.493,0.956,2
2.088,3.08664,6102.442,141.54498060626372,6831.687,23.708,23.708,610.643,1.299,7.053,21.991,0.268,0.952,0
7.148,10.80324,39009.736,280.4405514080001,9115.903,332.457,332.457,806.284,2.988,15.587,42.897,0.849,1.0,3
5.14,7.7166,21625.826,201.5139002928432,8465.88,175.259,175.259,703.592,2.088,11.163,25.016,0.495,0.988,2
9.3,13.88988,72765.785,372.8437972490162,9752.422,645.029,645.029,1076.592,4.523,22.775,89.509,1.772,0.978,3
1.138,1.54332,4887.26,138.06441010535158,6639.17,5.817,5.817,609.206,1.251,6.811,31.595,0.273,0.971,0
7.148,10.80324,38988.33,280.44725347232776,9129.062,332.266,332.266,831.084,2.969,15.55,44.338,0.878,0.968,3
1.138,1.54332,3632.694,137.3773437920115,6665.159,5.418,5.418,561.172,1.211,6.489,31.372,0.223,0.975,0
5.14,7.7166,21640.308,201.51787964353773,8515.852,175.337,175.337,709.12,2.072,10.937,25.093,0.497,0.95,2
1.138,1.54332,1274.013,142.57720323247818,6636.491,8.086,8.086,468.862,1.137,6.09,4.398,0.096,0.992,0
5.14,7.7166,21628.668,201.5129578150472,8471.738,175.225,175.225,718.628,2.086,11.233,25.796,0.511,0.974,2
6.175,9.25992,29764.622,241.57151046072573,8808.53,245.971,245.971,754.424,2.509,13.115,33.062,0.655,0.99,2
2.088,3.08664,2917.924,143.429412599642,6848.015,26.875,26.875,498.662,1.201,6.411,6.771,0.128,0.963,0
3.144,4.6299600000000005,8375.632,145.21886377512678,7047.225,60.317,60.317,588.873,1.392,7.567,12.444,0.246,0.982,1
7.148,10.80324,38989.515,280.44840538963405,9130.789,332.282,332.282,809.83,2.968,15.352,42.835,0.848,0.979,3
7.148,10.80324,38989.87,280.4467298735521,9126.467,332.296,332.296,841.37,2.972,15.677,45.097,0.893,0.965,3
6.175,9.25992,29794.844,241.621671223428,8835.613,246.246,246.246,792.556,2.499,13.259,35.248,0.698,0.95,2
8.206,12.34656,50996.969,323.3306215123592,9315.973,438.101,438.101,944.914,3.578,18.588,61.913,1.226,0.956,3
5.14,7.7166,21636.578,201.51662300647635,8502.35,175.337,175.337,707.599,2.076,10.996,25.07,0.496,0.96,2
7.148,10.80324,38986.573,280.44714875257256,9129.458,332.263,332.263,840.283,2.968,15.615,44.959,0.89,0.962,3
7.148,10.80324,38997.753,280.4462062747765,9123.45,332.278,332.278,813.2,2.978,15.508,43.221,0.856,0.986,3
4.161,6.17328,14721.63,162.04994641673406,7772.663,113.771,113.771,630.646,1.659,8.844,16.727,0.331,0.977,1
1.138,1.54332,4450.182,147.45588718399293,6681.878,10.834,10.834,554.437,1.258,6.725,0.0,0.195,0.992,0
4.161,6.17328,14726.194,162.05172665257112,7838.66,113.821,113.821,638.602,1.653,8.785,17.02,0.337,0.952,1
6.175,9.25992,29761.285,241.57245293852185,8790.186,245.937,245.937,778.703,2.514,13.394,34.647,0.686,0.987,2
3.144,12.34656,8377.536,145.21991097267795,7083.779,60.335,60.335,592.287,1.39,7.539,12.559,0.249,0.969,1
2.088,3.08664,6909.283,144.23188008312397,6797.2,28.368,28.368,599.333,1.332,7.148,8.516,0.259,0.987,0
1.138,1.54332,3712.237,145.35793160992566,6635.344,9.717,9.717,550.59,1.231,6.68,4.786,0.188,0.989,0
6.175,12.34656,29761.299,241.572662378032,8791.213,246.014,246.014,779.209,2.514,13.392,34.672,0.686,0.986,2
8.206,12.34656,50992.946,323.3172173837038,9304.127,438.088,438.088,899.119,3.588,18.283,58.468,1.157,0.992,3
1.138,1.54332,5115.149,137.73778918913337,6690.752,5.711,5.711,616.76,1.256,6.798,32.328,0.281,0.955,0
2.088,3.08664,5047.166,146.10049939347917,6758.02,31.667,31.667,555.701,1.282,6.952,0.0,0.192,0.991,0
7.148,10.80324,39003.058,280.4447401982049,9120.756,332.441,332.441,802.868,2.982,15.474,42.557,0.843,0.996,3
6.175,12.34656,29765.61,241.57674644848169,8809.602,245.962,245.962,758.031,2.508,13.136,33.279,0.659,0.987,2
1.138,1.54332,1653.833,145.8471823058447,6682.6,9.876,9.876,470.992,1.155,6.135,0.0,0.098,0.99,0
8.206,12.34656,50992.96,323.3171126639487,9301.271,438.027,438.027,900.219,3.593,18.355,58.638,1.161,0.995,3
4.161,6.17328,14724.544,162.0502605759994,7794.646,113.795,113.795,660.568,1.657,8.998,18.066,0.358,0.95,1
8.206,12.34656,50997.742,323.3356480606049,9319.28,437.998,437.998,942.794,3.572,18.493,61.642,1.22,0.953,3
9.3,12.34656,72772.009,372.84704356142487,9784.295,644.797,644.797,1101.549,4.487,22.503,91.049,1.802,0.953,3
6.175,9.25992,29763.01,241.5610384852137,8802.349,245.945,245.945,749.915,2.511,13.116,32.816,0.65,0.997,2
3.144,4.6299600000000005,8377.343,145.21980625292284,7094.011,60.34,60.34,569.792,1.39,7.41,11.646,0.231,0.986,1
6.175,9.25992,29797.056,241.61455028007987,8842.508,246.281,246.281,776.774,2.497,13.106,34.259,0.678,0.955,2
6.175,9.25992,29760.893,241.5706727026848,8783.043,245.948,245.948,775.181,2.517,13.408,34.473,0.683,0.994,2
4.161,6.17328,14726.348,162.05172665257112,7838.994,113.796,113.796,639.917,1.653,8.793,17.08,0.338,0.951,1
9.3,13.88988,72755.384,372.8384565415051,9726.591,644.879,644.879,1064.448,4.552,23.079,88.961,1.761,0.995,3
2.088,3.08664,4917.586,140.7991665103015,6753.131,22.341,22.341,551.261,1.264,6.779,22.62,0.211,0.999,0
1.138,1.54332,1919.074,137.55452961767395,6645.863,5.602,5.602,535.05,1.154,6.299,29.695,0.18,0.957,0
2.088,3.08664,2946.641,143.56973707150237,6843.966,27.109,27.109,499.284,1.203,6.423,5.861,0.128,0.964,0
8.206,12.34656,50994.228,323.3236052887661,9310.772,438.04,438.04,920.903,3.581,18.396,60.074,1.189,0.973,3
7.148,10.80324,39006.029,280.4424363635922,9117.687,332.459,332.459,812.078,2.985,15.602,43.264,0.857,0.994,3
2.088,3.08664,4810.588,146.0506527900422,6759.864,31.56,31.56,549.678,1.274,6.912,0.0,0.184,0.99,0
2.088,3.08664,6846.147,142.86602031709825,6831.294,26.018,26.018,632.165,1.324,7.222,16.581,0.288,0.95,0
2.088,3.08664,3681.591,145.14472218850202,6801.928,29.907,29.907,518.987,1.233,6.642,0.0,0.147,0.976,0
5.14,7.7166,21625.122,201.51452861137392,8465.764,175.253,175.253,697.745,2.088,11.123,24.7,0.489,0.992,2
9.3,13.88988,72771.409,372.84651996264927,9782.388,644.777,644.777,1101.256,4.489,22.537,91.074,1.803,0.954,3
2.088,12.34656,3538.1,141.1026443606383,6810.929,22.875,22.875,534.019,1.219,6.584,20.406,0.177,0.962,0
4.161,6.17328,14720.965,162.0494228179585,7756.791,113.763,113.763,637.494,1.66,8.915,17.061,0.338,0.977,1
5.14,7.7166,21635.228,201.5133766940676,8490.87,175.265,175.265,729.314,2.08,11.203,26.276,0.52,0.954,2
6.175,9.25992,29784.921,241.64010190032909,8814.988,246.145,246.145,784.078,2.506,13.307,34.843,0.69,0.968,2
8.206,12.34656,50993.462,323.3184740207652,9304.769,438.078,438.078,927.671,3.591,18.597,60.795,1.204,0.977,3
6.175,9.25992,29761.706,241.5719293397462,8790.132,245.962,245.962,770.637,2.515,13.335,34.156,0.676,0.992,2
1.138,12.34656,1181.365,142.1564392564074,6635.106,7.875,7.875,469.509,1.133,6.08,6.816,0.098,0.989,0
7.148,10.80324,39010.142,280.4385617326528,9114.095,332.507,332.507,822.51,2.989,15.749,44.065,0.872,0.992,3
4.161,6.17328,14722.422,162.04994641673406,7778.299,113.758,113.758,636.753,1.658,8.874,17.002,0.337,0.971,1
3.144,4.6299600000000005,8375.403,145.21865433561652,7054.713,60.315,60.315,569.716,1.392,7.458,11.664,0.231,0.997,1
5.14,7.7166,21628.011,201.5139002928432,8472.402,175.23,175.23,708.657,2.086,11.162,25.259,0.5,0.98,2
8.206,12.34656,50997.84,323.3359622198702,9319.894,438.0,438.0,943.474,3.571,18.489,61.682,1.221,0.952,3
7.148,12.34656,39019.877,280.42871807567155,9108.879,332.583,332.583,820.501,2.997,15.828,44.038,0.872,1.0,3
8.206,12.34656,50994.011,323.3227675307252,9311.456,437.956,437.956,917.138,3.579,18.339,59.746,1.183,0.974,3
6.175,9.25992,29798.334,241.6108850886507,8848.678,246.344,246.344,770.395,2.495,13.026,33.84,0.67,0.955,2
2.088,3.08664,4880.456,145.98876341476645,6843.822,31.473,31.473,543.405,1.273,6.789,0.0,0.18,0.974,0
9.3,13.88988,72763.377,372.8422264526893,9735.081,645.042,645.042,1056.483,4.542,22.832,87.999,1.742,0.995,3
4.161,6.17328,14724.731,162.05036529575457,7798.673,113.797,113.797,658.766,1.657,8.98,17.98,0.356,0.95,1
9.3,12.34656,72775.878,372.8469388416697,9781.219,644.969,644.969,1090.199,4.488,22.408,90.058,1.783,0.959,3
1.138,1.54332,4151.584,144.2022443924251,6618.237,9.059,9.059,563.096,1.244,6.757,6.536,0.205,0.994,0
9.3,13.88988,72776.886,372.8447397268122,9759.571,644.856,644.856,1058.224,4.512,22.406,87.562,1.733,0.983,3
4.161,6.17328,14723.159,162.05036529575457,7791.16,113.778,113.778,635.541,1.657,8.844,16.932,0.335,0.968,1
6.175,9.25992,29793.927,241.62250898146897,8830.582,246.315,246.315,772.59,2.501,13.139,34.071,0.675,0.965,2
5.14,7.7166,21635.754,201.51557580892512,8497.795,175.328,175.328,712.374,2.078,11.052,25.346,0.502,0.96,2
1.138,1.54332,4008.62,147.88157298855432,6688.173,11.132,11.132,550.747,1.244,6.692,0.0,0.186,0.982,0
6.175,9.25992,29761.732,241.5665886322351,8798.304,245.983,245.983,773.052,2.511,13.307,34.257,0.678,0.985,2
1.138,1.54332,1476.507,142.879843324774,6633.985,8.22,8.22,469.726,1.145,6.112,3.401,0.099,0.999,0
8.206,12.34656,50993.506,323.3192070590511,9301.031,438.088,438.088,910.679,3.595,18.479,59.507,1.178,0.99,3
8.206,12.34656,50992.244,323.3118766761927,9299.242,437.933,437.933,921.068,3.598,18.633,60.406,1.196,0.987,3
5.14,7.7166,21629.106,201.5129578150472,8472.681,175.237,175.237,719.154,2.086,11.232,25.82,0.511,0.973,2
4.161,6.17328,14725.196,162.05109833404038,7817.614,113.793,113.793,644.54,1.655,8.858,17.314,0.343,0.954,1
6.175,9.25992,29793.409,241.62805912849035,8830.372,246.305,246.305,796.499,2.501,13.317,35.514,0.703,0.951,2
2.088,3.08664,4066.289,140.8545632607598,6848.294,22.474,22.474,547.734,1.234,6.625,22.256,0.196,0.954,0
8.206,12.34656,50984.292,323.2830787435348,9295.43,437.999,437.999,926.202,3.604,18.764,60.921,1.206,0.989,3
1.138,1.54332,2758.189,142.8318816769292,6601.382,8.287,8.287,525.266,1.194,6.484,10.542,0.163,0.996,0
8.206,12.34656,50994.399,323.32528080484803,9318.402,438.071,438.071,922.586,3.569,18.257,59.995,1.188,0.963,3
3.144,12.34656,8374.405,145.21813073684092,7033.215,60.302,60.302,573.09,1.393,7.502,11.814,0.234,1.0,1
1.138,12.34656,6769.265,144.53975616317575,6673.125,9.267,9.267,634.003,1.323,7.155,1.483,0.289,0.979,0
1.138,1.54332,4958.3,144.22936680900108,6634.714,9.069,9.069,583.871,1.269,6.879,5.068,0.23,0.991,0
8.206,12.34656,50996.03,323.3274799197055,9311.465,438.113,438.113,938.518,3.583,18.594,61.505,1.218,0.964,3
4.161,6.17328,14721.199,162.04963225746872,7764.447,113.772,113.772,632.751,1.66,8.871,16.834,0.333,0.978,1
3.144,4.6299600000000005,8379.471,145.22106288998427,7124.012,60.363,60.363,593.705,1.388,7.497,12.593,0.249,0.957,1
6.175,9.25992,29798.727,241.60983789109952,8854.195,246.336,246.336,773.045,2.492,13.016,33.972,0.673,0.95,2
7.148,12.34656,39003.608,280.44390244016387,9119.658,332.45,332.45,809.714,2.983,15.548,43.058,0.853,0.993,3
8.206,12.34656,50994.819,323.32800351848107,9324.455,438.051,438.051,928.531,3.56,18.2,60.306,1.194,0.953,3
6.175,9.25992,29762.14,241.57004438415404,8795.177,246.029,246.029,765.169,2.513,13.266,33.794,0.669,0.992,2
5.14,12.34656,21627.379,201.51358613357783,8469.711,175.228,175.228,711.57,2.087,11.196,25.428,0.503,0.98,2
3.144,4.6299600000000005,8374.761,145.21823545659603,7040.369,60.307,60.307,571.961,1.393,7.487,11.764,0.233,0.999,1
1.138,12.34656,5311.404,142.5255763932042,6628.736,8.134,8.134,599.158,1.276,6.921,13.378,0.254,0.99,0
6.175,9.25992,29790.519,241.6361225496345,8817.65,246.25,246.25,760.13,2.506,13.116,33.382,0.661,0.981,2
8.206,12.34656,50994.169,323.31868346027545,9307.083,437.973,437.973,936.651,3.589,18.656,61.469,1.217,0.97,3
4.161,6.17328,14718.443,162.0485850599175,7725.12,113.743,113.743,627.394,1.663,8.904,16.63,0.329,0.994,1
7.148,10.80324,38978.986,280.4475676315932,9137.993,332.086,332.086,833.113,2.957,15.409,44.289,0.877,0.956,3
7.148,10.80324,39011.903,280.43720037583626,9113.164,332.513,332.513,821.227,2.991,15.756,43.996,0.871,0.994,3
7.148,10.80324,38984.674,280.4487195488994,9134.65,332.232,332.232,815.069,2.963,15.325,43.118,0.854,0.971,3
3.144,4.6299600000000005,8377.893,145.2202251319433,7089.682,60.338,60.338,597.47,1.39,7.558,12.762,0.253,0.963,1
7.148,10.80324,38999.361,280.4458921155112,9122.535,332.398,332.398,810.278,2.979,15.501,43.037,0.852,0.989,3
2.088,3.08664,4057.218,140.8323626726744,6762.996,22.378,22.378,524.823,1.236,6.598,21.257,0.179,0.999,0
1.138,1.54332,957.204,141.09489509875942,6634.385,7.351,7.351,474.162,1.123,6.061,11.646,0.104,0.979,0
5.14,7.7166,21635.073,201.5158899681905,8496.65,175.277,175.277,707.396,2.078,11.025,25.084,0.497,0.964,2
8.206,12.34656,50992.979,323.3175315429692,9303.713,438.089,438.089,900.13,3.589,18.304,58.563,1.159,0.992,3
8.206,12.34656,50993.244,323.3171126639487,9299.332,438.079,438.079,914.871,3.598,18.561,59.897,1.186,0.99,3
1.138,1.54332,2601.087,140.15168426439666,6614.842,6.801,6.801,521.941,1.183,6.37,20.748,0.171,0.995,0
3.144,4.6299600000000005,8374.095,145.21718825904483,7024.662,60.293,60.293,579.09,1.393,7.544,12.062,0.239,0.997,1
5.14,7.7166,21631.639,201.51714660525192,8490.48,175.273,175.273,692.649,2.08,10.957,24.315,0.481,0.978,2
2.088,3.08664,2947.721,143.6425173013105,6820.358,27.242,27.242,501.36,1.203,6.461,5.693,0.129,0.968,0
8.206,12.34656,50989.818,323.3012999809256,9299.129,438.009,438.009,927.319,3.599,18.705,60.918,1.206,0.984,3
8.206,12.34656,50994.024,323.3236052887661,9317.383,438.014,438.014,916.803,3.569,18.211,59.55,1.179,0.967,3
4.161,6.17328,14722.773,162.0502605759994,7786.575,113.783,113.783,634.637,1.657,8.846,16.896,0.334,0.97,1
7.148,12.34656,38993.7,280.4461015550214,9124.086,332.227,332.227,834.579,2.975,15.665,44.684,0.885,0.972,3
